manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded
,,https://iiif.irht.cnrs.fr/iiif/France/Nimes/Bibliotheque+AF8-municipale+AF8-Seguier/B301896101+AF8-MS009/DEPOT/B301896101+AF8-MS0009+AF8-0027/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-N+AO4-mes+AF8-Biblioth+AOg-que+AF8-municipale+AF8-009+AF8-f+AF8-23.jpg,,4937,3268,,France+AF8-N+AO4-mes+AF8-Biblioth+AOg-que+AF8-municipale+AF8-009+AF8-f+AF8-23.jpg,4937,3268
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b525011578/f405/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0290+AF8-193r.jpg,,798,1152,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0290+AF8-193r.jpg,798,1152
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55013078h/f151/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0426+AF8-69r.jpg,,1595,2434,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0426+AF8-69r.jpg,1595,2434
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55011051v/f335/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0434+AF8-165r.jpg,,2650,4045,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0434+AF8-165r.jpg,2650,4045
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52505805b/f174/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0562+AF8-85v.jpg,,1750,2757,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0562+AF8-85v.jpg,1750,2757
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55009437p/f101/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0569+AF8-47r.jpg,,1757,2693,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0569+AF8-47r.jpg,1757,2693
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55009437p/f25/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0569+AF8-9r.jpg,,1771,2688,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0569+AF8-9r.jpg,1771,2688
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55009272b/f1/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0575+AF8-Bis+AF8-r+AOk-serve+AF8-1.jpg,,2975,3731,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0575+AF8-Bis+AF8-r+AOk-serve+AF8-1.jpg,2975,3731
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55009271w/f8/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0575+AF8-r+AOk-serve+AF8-1v.jpg,,1953,2855,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0575+AF8-r+AOk-serve+AF8-1v.jpg,1953,2855
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55012863j/f133/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0616+AF8-64r.jpg,,2782,3909,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0616+AF8-64r.jpg,2782,3909
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55010382b/f67/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0634+AF8-26r.jpg,,2353,3413,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0634+AF8-26r.jpg,2353,3413
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55010383s/f247/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0637+AF8-116r.jpg,,2411,3416,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0637+AF8-116r.jpg,2411,3416
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55008559f/f13/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0638+AF8-5r.jpg,,2388,3579,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0638+AF8-5r.jpg,2388,3579
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b550057309/f174/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0640+AF8-84v.jpg,,1842,2726,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0640+AF8-84v.jpg,1842,2726
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55010116g/f309/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0645+AF8-152r.jpg,,2309,3437,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0645+AF8-152r.jpg,2309,3437
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8458140s/f331/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0650+AF8-162r.jpg,,2172,3222,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0650+AF8-162r.jpg,2172,3222
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52502553b/f217/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-107r.jpg,,2002,3055,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-107r.jpg,2002,3055
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52502553b/f253/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-125r.jpg,,2023,3055,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-125r.jpg,2023,3055
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52502553b/f33/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-15r.jpg,,2065,3063,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-15r.jpg,2065,3063
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52502553b/f6/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-1v.jpg,,2059,3083,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0651+AF8-1v.jpg,2059,3083
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b550085652/f55/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0655+AF8-25r.jpg,,2162,3058,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0655+AF8-25r.jpg,2162,3058
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b550085652/f103/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0655+AF8-49r.jpg,,2218,3041,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0655+AF8-49r.jpg,2218,3041
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b550092764/f76/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0656+AF8-36v.jpg,,2096,3050,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0656+AF8-36v.jpg,2096,3050
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b550092764/f78/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0656+AF8-37v.jpg,,2059,3045,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-0656+AF8-37v.jpg,2059,3045
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55008174h/f266/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-1175+AF8-131v.jpg,,2354,3619,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-1175+AF8-131v.jpg,2354,3619
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55007801k/f574/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-1185+AF8-282v.jpg,,1758,2578,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-1185+AF8-282v.jpg,1758,2578
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55007801k/f587/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-1185+AF8-289r.jpg,,1777,2561,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-1185+AF8-289r.jpg,1777,2561
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b525068833/f40/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-2162+AF8-17v.jpg,,2257,3119,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-2162+AF8-17v.jpg,2257,3119
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b525068833/f54/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-2162+AF8-24v.jpg,,2188,3106,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-de+AF8-lArsenal+AF8-2162+AF8-24v.jpg,2188,3106
,,https://iiif.irht.cnrs.fr/iiif/France/Paris/Bibliotheque+AF8-du+AF8-Saulchoir/751135401+AF8-RES+AF8-MSC09/DEPOT/751135401+AF8-RES+AF8-MSC09+AF8-0019/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-du+AF8-Saulchoir+AF8-R+AOk-s+AF8-Ms+AF8-C+AF8-09+AF8-f+AF8-014v+AC0-015r.jpg,,5436,4080,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-du+AF8-Saulchoir+AF8-R+AOk-s+AF8-Ms+AF8-C+AF8-09+AF8-f+AF8-014v+AC0-015r.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Paris/Bibliotheque+AF8-du+AF8-Saulchoir/751135401+AF8-RES+AF8-MSC09/DEPOT/751135401+AF8-RES+AF8-MSC09+AF8-0026/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-du+AF8-Saulchoir+AF8-R+AOk-s+AF8-Ms+AF8-C+AF8-09+AF8-f+AF8-021v+AC0-022r.jpg,,5436,4080,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-du+AF8-Saulchoir+AF8-R+AOk-s+AF8-Ms+AF8-C+AF8-09+AF8-f+AF8-021v+AC0-022r.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Paris/Bibliotheque+AF8-du+AF8-Saulchoir/751135401+AF8-RES+AF8-MSC10/DEPOT/751135401+AF8-RES+AF8-MSC10+AF8-0080/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-du+AF8-Saulchoir+AF8-R+AOk-s+AF8-Ms+AF8-C+AF8-10+AF8-f+AF8-074v+AC0-075r.jpg,,5436,4080,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-du+AF8-Saulchoir+AF8-R+AOk-s+AF8-Ms+AF8-C+AF8-10+AF8-f+AF8-074v+AC0-075r.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Paris/Bibliotheque+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris/751045102+AF8-IMPR+AF8-8+AF8-RES+AF8-0105/DEPOT/751045102+AF8-impr+AF8-8+AF8-RES+AF8-0105+AF8-0102/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0105+AF8-f+AF8-094v+AC0-095.jpg,,6496,4872,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0105+AF8-f+AF8-094v+AC0-095.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Paris/Bibliotheque+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris/751045102+AF8-IMPR+AF8-8+AF8-RES+AF8-0106/DEPOT/751045102+AF8-impr+AF8-8+AF8-RES+AF8-0106+AF8-0013/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0106+AF8-f+AF8-007v+AC0-008.jpg,,6496,4872,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0106+AF8-f+AF8-007v+AC0-008.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Paris/Bibliotheque+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris/751045102+AF8-IMPR+AF8-8+AF8-RES+AF8-0106/DEPOT/751045102+AF8-impr+AF8-8+AF8-RES+AF8-0106+AF8-0057/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0106+AF8-f+AF8-051v+AC0-052.jpg,,6496,4872,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0106+AF8-f+AF8-051v+AC0-052.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Paris/Bibliotheque+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris/751045102+AF8-IMPR+AF8-8+AF8-RES+AF8-0107/DEPOT/751045102+AF8-impr+AF8-8+AF8-RES+AF8-0107+AF8-0007/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0107+AF8-f+AF8-001+AC0-002.jpg,,6496,4872,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-Historique+AF8-de+AF8-la+AF8-Ville+AF8-de+AF8-Paris+AF8-impr+AF8-8+AC0-RES+AC0-0107+AF8-f+AF8-001+AC0-002.jpg,6496,4872
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9007441s/f115/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-01874+AF8-115.jpg,,3180,2780,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-01874+AF8-115.jpg,3180,2780
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9007441s/f36/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-01874+AF8-36.jpg,,3152,2768,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-01874+AF8-36.jpg,3152,2768
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9007441s/f6/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-01874+AF8-6.jpg,,3340,2768,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-01874+AF8-6.jpg,3340,2768
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b85397092/f57/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-02224+AF8-25r.jpg,,2346,3778,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-fr+AF8-02224+AF8-25r.jpg,2346,3778
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f880/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00757+AF8-438v.jpg,,3248,4304,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00757+AF8-438v.jpg,3248,4304
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100361075/f101/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00774A+AF8-100.jpg,,7028,5073,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00774A+AF8-100.jpg,7028,5073
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100361075/f72/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00774A+AF8-71.jpg,,7012,5073,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00774A+AF8-71.jpg,7012,5073
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036012z/f48/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00774C+AF8-31.jpg,,8028,5769,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00774C+AF8-31.jpg,8028,5769
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10537589m/f12/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00923+AF8-4v.jpg,,2592,3981,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00923+AF8-4v.jpg,2592,3981
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10537589m/f183/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00923+AF8-90r.jpg,,2637,4023,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00923+AF8-90r.jpg,2637,4023
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8496557x/f615/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00924+AF8-308r.jpg,,2730,3999,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00924+AF8-308r.jpg,2730,3999
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8496557x/f191/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00924+AF8-96r.jpg,,2783,3978,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-00924+AF8-96r.jpg,2783,3978
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90665847/f4/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01073A+AF8-4.jpg,,5667,3946,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01073A+AF8-4.jpg,5667,3946
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036591q/f121/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01079+AF8-116.jpg,,4154,3040,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01079+AF8-116.jpg,4154,3040
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036591q/f29/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01079+AF8-28.jpg,,4154,3040,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01079+AF8-28.jpg,4154,3040
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036591q/f31/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01079+AF8-30.jpg,,4154,3040,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01079+AF8-30.jpg,4154,3040
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b6000466t/f29/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01156A+AF8-9r.jpg,,2352,3346,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01156A+AF8-9r.jpg,2352,3346
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52502614h/f333/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01156B+AF8-161r.jpg,,3523,4861,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01156B+AF8-161r.jpg,3523,4861
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532608h/f35/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01158+AF8-11r.jpg,,2047,3052,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01158+AF8-11r.jpg,2047,3052
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100386783/f16/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01162+AF8-16.jpg,,4455,3130,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01162+AF8-16.jpg,4455,3130
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100386783/f185/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01162+AF8-181.jpg,,4455,3146,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01162+AF8-181.jpg,4455,3146
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8496559r/f150/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01168+AF8-69v.jpg,,2008,2802,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01168+AF8-69v.jpg,2008,2802
,,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90764667/f73/full/max/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01170+AF8-72.jpg,,5737,3838,,France+AF8-Paris+AF8-Biblioth+AOg-que+AF8-nationale+AF8-de+AF8-France+AF8-lat+AF8-01170+AF8-72.jpg,5737,3838
