image,label,x,y,width,height
2946.jpg,Illustration,0.495333333333333,0.487136465324385,0.785333333333333,0.745525727069351
2950.jpg,Illustration,0.23481308411215,0.62478184991274,0.308411214953271,0.222513089005236
2950.jpg,Illustration,0.200934579439252,0.199825479930192,0.230140186915888,0.169284467713787
2951.jpg,Decoration,0.22664735698769,0.579828937990021,0.0521361332367849,0.0241149916844856
2955.jpg,Illustration,0.675249169435216,0.380094043887147,0.427325581395349,0.25914315569488
2956.jpg,Illustration,0.558970099667774,0.508881922675026,0.424833887043189,0.256008359456635
2957.jpg,Illustration,0.444538526672312,0.375333689268553,0.431837425910246,0.277095568606514
2960.jpg,Illustration,0.499692307692308,0.422202797202797,1,0.747377622377622
2962.jpg,Illustration,0.421960784313725,0.406628090478695,0.660392156862745,0.218832193582325
2963.jpg,Decoration,0.561581920903955,0.842032967032967,0.228248587570621,0.0947802197802198
2964.jpg,Illustration,0.387,0.621271076523995,0.365,0.246433203631647
2966.jpg,Initial,0.280529461998292,0.326282237032744,0.187446626814688,0.125615763546798
2967.jpg,Initial,0.577051926298158,0.63536231884058,0.0881490787269682,0.0591304347826087
2967.jpg,Initial,0.166876046901173,0.358405797101449,0.0887772194304858,0.0588405797101449
2969.jpg,Initial,0.163952835485682,0.288501888375997,0.168163952835486,0.124003357112883
2970.jpg,Illustration,0.50241935483871,0.667711598746082,0.800403225806452,0.520114942528736
2971.jpg,Illustration,0.63237639553429,0.685132843414358,0.688197767145136,0.35895986433013
2972.jpg,Decoration,0.505632040050063,0.509887760555853,0.048811013767209,0.896846606092998
2974.jpg,Illustration,0.641765704584041,0.650707290533188,0.449915110356537,0.329706202393906
2975.jpg,Initial,0.134357005758157,0.26875,0.0825335892514395,0.0525
2975.jpg,Illustration,0.756238003838772,0.37375,0.239923224568138,0.15625
2975.jpg,Initial,0.124760076775432,0.16,0.0767754318618042,0.05125
2984.jpg,Illustration,0.6616,0.426676676676677,0.3424,0.437937937937938
2985.jpg,Illustration,0.423333333333333,0.456596370769985,0.306666666666667,0.185384992643453
2985.jpg,Illustration,0.425333333333333,0.625306522805297,0.288666666666667,0.159391858754291
2986.jpg,Illustration,0.407252440725244,0.316935483870968,0.715481171548117,0.404032258064516
2987.jpg,Illustration,0.746788230418566,0.513690815744438,0.411728139245752,0.640901312036509
2988.jpg,Illustration,0.482758620689655,0.357969151670951,0.793103448275862,0.6426735218509
2989.jpg,Illustration,0.609503003823048,0.730900798175599,0.286728563626434,0.170657544659825
2989.jpg,Illustration,0.66193336974331,0.142531356898518,0.227744401966139,0.114025085518814
2991.jpg,Illustration,0.390722569134701,0.765266106442577,0.310437109723461,0.206162464985994
2996.jpg,Illustration,0.605105105105105,0.429590017825312,0.794294294294294,0.219251336898396
2996.jpg,Illustration,0.615615615615616,0.244206773618538,0.518018018018018,0.196078431372549
2996.jpg,Illustration,0.581081081081081,0.595365418894831,0.837837837837838,0.131907308377897
2997.jpg,Illustration,0.529333333333333,0.434444444444444,0.492666666666667,0.194888888888889
2998.jpg,Illustration,0.799537037037037,0.159551176792556,0.26712962962963,0.0596606458675424
2998.jpg,Illustration,0.735648148148148,0.592501368363437,0.318518518518519,0.0659551176792556
2998.jpg,Illustration,0.72037037037037,0.834154351395731,0.359722222222222,0.104542966611932
2998.jpg,Illustration,0.680092592592593,0.457580733442802,0.430555555555556,0.0788177339901478
2999.jpg,Illustration,0.469732246798603,0.266910814304179,0.761350407450524,0.156182679879362
2999.jpg,Illustration,0.466530849825378,0.57776820336062,0.776775320139697,0.152951314088755
3001.jpg,Illustration,0.562880886426593,0.477575757575758,0.633795013850416,0.447676767676768
3002.jpg,Illustration,0.450909090909091,0.605231866825208,0.834545454545455,0.380499405469679
3004.jpg,Illustration,0.244960710625214,0.317777777777778,0.185514178339597,0.252888888888889
3007.jpg,Illustration,0.58984375,0.532093581283743,0.5771484375,0.360527894421116
3011.jpg,Initial,0.57465212485897,0.518810961449141,0.118465588567131,0.143520668834185
3012.jpg,Initial,0.228265184597062,0.289,0.147677649861056,0.127333333333333
3012.jpg,Illustration,0.409289400555776,0.606333333333333,0.483128225486304,0.204666666666667
3014.jpg,Illustration,0.634666666666667,0.244320446392985,0.425333333333333,0.269031486648067
3015.jpg,Initial,0.157953906689151,0.182711198428291,0.145025295109612,0.0966601178781925
3016.jpg,Illustration,0.373309287646528,0.417492711370262,0.403065825067629,0.264139941690962
3016.jpg,Initial,0.249774571686204,0.873469387755102,0.111812443642922,0.0676384839650146
3017.jpg,Illustration,0.540540540540541,0.474344355758267,0.918918918918919,0.826111744583808
3018.jpg,Illustration,0.473161033797217,0.212264150943396,0.219681908548708,0.164308176100629
3019.jpg,Initial,0.194506726457399,0.324107501002808,0.200112107623318,0.135178499799438
3020.jpg,Illustration,0.416149068322981,0.66754270696452,0.832298136645963,0.115637319316689
3020.jpg,Illustration,0.425465838509317,0.493429697766097,0.774327122153209,0.231931668856767
3020.jpg,Illustration,0.427536231884058,0.281865965834428,0.474120082815735,0.207621550591327
3022.jpg,Initial,0.112733171127332,0.250387997930678,0.150040551500406,0.0946714950853596
3023.jpg,Illustration,0.566898349261512,0.298790110468175,0.510425716768028,0.246449237243556
3024.jpg,Illustration,0.653439153439154,0.597045269720792,0.237906273620559,0.170642450528599
3025.jpg,Illustration,0.575075075075075,0.498689956331878,0.803303303303303,0.289956331877729
3030.jpg,Illustration,0.498333333333333,0.476785714285714,0.980833333333333,0.867857142857143
3032.jpg,Illustration,0.577698695136418,0.541484716157205,0.658362989323843,0.523144104803494
3034.jpg,Illustration,0.249085737505079,0.650982419855222,0.398618447785453,0.521716649431231
3035.jpg,Illustration,0.371888726207906,0.203068592057762,0.248901903367496,0.131768953068592
3035.jpg,Illustration,0.360175695461201,0.5514440433213,0.199121522693997,0.115523465703971
3035.jpg,Illustration,0.683748169838946,0.535198555956679,0.310395314787701,0.0947653429602888
3035.jpg,Illustration,0.723279648609078,0.193140794223827,0.396778916544656,0.133574007220217
3037.jpg,Illustration,0.540943929003631,0.493728620296465,0.914481645824929,0.838939566704675
3038.jpg,Illustration,0.432484567901235,0.491163055872292,0.37037037037037,0.29133409350057
3039.jpg,Initial,0.171749904689287,0.353774870536931,0.099123141441098,0.0708639956391387
3039.jpg,Initial,0.166221883339687,0.62755519215045,0.0968356843309188,0.0675933496865631
3039.jpg,Initial,0.536599313762867,0.17988552739166,0.099123141441098,0.0708639956391387
3039.jpg,Initial,0.529927563858178,0.796674843281548,0.0945482272207396,0.0708639956391387
3041.jpg,Illustration,0.382911392405063,0.294639088222879,0.432278481012658,0.447657239341494
3042.jpg,Illustration,0.714659685863874,0.306104129263914,0.239528795811518,0.16786355475763
3044.jpg,Illustration,0.251700680272109,0.436941964285714,0.296768707482993,0.18359375
3044.jpg,Illustration,0.235544217687075,0.733816964285714,0.291666666666667,0.186941964285714
3045.jpg,Illustration,0.163882259347653,0.593424218123496,0.256961018297534,0.244587008821171
3046.jpg,Initial,0.185358890701468,0.807302231237323,0.125815660685155,0.180237612286294
3048.jpg,Decoration,0.415776499589154,0.686170212765958,0.630238290879211,0.0776595744680851
3050.jpg,Illustration,0.586956521739131,0.555555555555556,0.610507246376812,0.413615928066795
3060.jpg,Illustration,0.503326996197719,0.678321678321678,0.380703422053232,0.23513986013986
3061.jpg,Decoration,0.206525701786365,0.313107371415027,0.0515858549033904,0.0233467646361697
3062.jpg,Illustration,0.650628758884636,0.274343122102009,0.157463094587206,0.14644513137558
3062.jpg,Illustration,0.618370694368507,0.706336939721793,0.18917441224713,0.205950540958269
3066.jpg,Illustration,0.526615969581749,0.262241566920566,0.520912547528517,0.285092491838955
3068.jpg,Illustration,0.34,0.559011164274322,0.626666666666667,0.233652312599681
3070.jpg,Illustration,0.208970438328237,0.612738853503185,0.365953109072375,0.235031847133758
3072.jpg,Initial,0.360042735042735,0.647757255936675,0.229700854700855,0.151055408970976
3074.jpg,Illustration,0.64,0.595327102803738,0.248,0.19018691588785
3079.jpg,Illustration,0.324452003023432,0.756438059094606,0.249244142101285,0.167525074545947
3079.jpg,Illustration,0.332199546485261,0.244239631336406,0.224489795918367,0.186771482786663
3082.jpg,Initial,0.4619140625,0.543772241992883,0.1689453125,0.134519572953737
3083.jpg,Illustration,0.641747923438064,0.424628942486085,0.596966413867822,0.36386827458256
3084.jpg,Initial,0.208542713567839,0.624550898203593,0.135120044667783,0.191616766467066
3084.jpg,Initial,0.187604690117253,0.206786427145709,0.0889168062534897,0.141716566866267
3085.jpg,Illustration,0.5009765625,0.495218579234973,0.9951171875,0.927595628415301
3089.jpg,Illustration,0.588904694167852,0.387266634753471,0.78022759601707,0.21254188606989
3090.jpg,Illustration,0.737521031968592,0.280366056572379,0.486259113853057,0.362312811980033
3093.jpg,Illustration,0.512586805555556,0.428260192966075,0.631076388888889,0.249610955493308
3096.jpg,Illustration,0.39828801611279,0.487885462555066,0.512588116817724,0.371879588839941
3097.jpg,Illustration,0.376126126126126,0.419847328244275,0.424924924924925,0.175572519083969
3103.jpg,Illustration,0.720666666666667,0.67600700525394,0.529333333333333,0.383099824868651
3104.jpg,Illustration,0.526291079812207,0.173321759259259,0.757746478873239,0.252893518518519
3107.jpg,Illustration,0.40472531694199,0.561309523809524,0.424702266615444,0.251666666666667
3109.jpg,Decoration,0.24582338902148,0.550229809586343,0.158313444709626,0.0577806959947472
3110.jpg,Illustration,0.509920634920635,0.298021697511168,0.864087301587302,0.188257817485641
3110.jpg,Illustration,0.494047619047619,0.470325462667518,0.843253968253968,0.239948947032546
3112.jpg,Illustration,0.240646258503401,0.667586968525676,0.295068027210884,0.193263390392049
3113.jpg,Illustration,0.776430976430977,0.602313167259787,0.270707070707071,0.220640569395018
3114.jpg,Decoration,0.591549295774648,0.13821892393321,0.63199711087035,0.0804730983302412
3114.jpg,Initial,0.354640664499819,0.357374768089054,0.162874684001445,0.0999536178107607
3116.jpg,Illustration,0.387934645999162,0.582420749279539,0.254084625052367,0.172622478386167
3118.jpg,Illustration,0.403496973772697,0.645259938837921,0.588433086751849,0.431702344546381
3120.jpg,Illustration,0.551385165326184,0.273922187171399,0.445933869526363,0.262355415352261
3120.jpg,Illustration,0.53887399463807,0.620925341745531,0.440571939231457,0.257623554153523
3122.jpg,Illustration,0.723,0.744,0.466,0.281846153846154
3122.jpg,Illustration,0.738,0.212923076923077,0.429,0.273846153846154
3124.jpg,Illustration,0.739302694136292,0.332948643969994,0.446909667194929,0.328332371609925
3124.jpg,Illustration,0.762282091917591,0.633583381419504,0.382725832012678,0.268897864974033
3125.jpg,Illustration,0.483193277310924,0.369131635471003,0.671335200746965,0.43786437557533
3131.jpg,Illustration,0.288306451612903,0.465695203400121,0.505040322580645,0.289617486338798
3133.jpg,Illustration,0.459000942507069,0.356209150326797,0.512723845428841,0.296296296296296
3135.jpg,Illustration,0.473871733966746,0.497267759562842,0.319081551860649,0.347905282331512
3136.jpg,Illustration,0.41,0.562459123610203,0.68,0.65075212557227
3137.jpg,Illustration,0.347014925373134,0.413623595505618,0.295242537313433,0.22752808988764
3138.jpg,Illustration,0.585365853658537,0.566579634464752,0.672473867595819,0.771105308964317
3139.jpg,Initial,0.35,0.443915703602991,0.14,0.0951733514615908
3141.jpg,Illustration,0.575801749271137,0.303258145363409,0.323615160349854,0.138680033416876
3141.jpg,Illustration,0.444606413994169,0.167919799498747,0.829446064139942,0.147869674185464
3142.jpg,Illustration,0.413943355119826,0.342268041237113,0.747276688453159,0.243298969072165
3144.jpg,Illustration,0.296666666666667,0.53968253968254,0.359333333333333,0.283234126984127
3145.jpg,Illustration,0.319767441860465,0.465181058495822,0.395148356054531,0.249556849835401
3146.jpg,Initial,0.323506594259116,0.790322580645161,0.136539953452289,0.095213319458897
3148.jpg,Illustration,0.554,0.568,0.73,0.716307692307692
3149.jpg,Illustration,0.424706943192065,0.226822157434402,0.405770964833183,0.259475218658892
3149.jpg,Initial,0.672678088367899,0.120699708454811,0.101893597835888,0.0723032069970846
3149.jpg,Initial,0.259693417493237,0.744606413994169,0.131650135256988,0.0839650145772595
3151.jpg,Initial,0.220149253731343,0.414767547857794,0.162313432835821,0.0838650865998177
3151.jpg,Decoration,0.46455223880597,0.141294439380128,0.777985074626866,0.0920692798541477
3154.jpg,Illustration,0.378021978021978,0.612540192926045,0.563736263736264,0.436495176848875
3156.jpg,Illustration,0.473333333333333,0.7568359375,0.356,0.2705078125
3160.jpg,Illustration,0.696,0.660363366703745,0.321333333333333,0.248053392658509
3160.jpg,Illustration,0.671333333333333,0.238783833889507,0.353333333333333,0.238413051538747
3162.jpg,Illustration,0.266616314199396,0.435119047619048,0.200151057401813,0.166071428571429
3162.jpg,Illustration,0.787009063444109,0.863095238095238,0.214501510574018,0.170833333333333
3163.jpg,Illustration,0.409714889123548,0.654904728299224,0.695881731784583,0.409315455187015
3166.jpg,Illustration,0.434,0.178849902534113,0.334666666666667,0.231968810916179
3166.jpg,Illustration,0.771333333333333,0.182748538011696,0.343333333333333,0.249512670565302
3174.jpg,Initial,0.412593984962406,0.172,0.0789473684210526,0.0672
3180.jpg,Illustration,0.848618342010413,0.393849473968168,0.255907088506207,0.180469382249798
3182.jpg,Illustration,0.570652173913044,0.542710340398202,0.59963768115942,0.415542710340398
3183.jpg,Illustration,0.610666666666667,0.809948381041765,0.139333333333333,0.180197090567809
3183.jpg,Illustration,0.238666666666667,0.157203190990145,0.251333333333333,0.175504458000939
3183.jpg,Illustration,0.802,0.814171750351947,0.224,0.15954950727358
3184.jpg,Illustration,0.494037478705281,0.209532374100719,0.432708688245315,0.233812949640288
3185.jpg,Illustration,0.306366047745358,0.327755337564916,0.343059239610964,0.452394691286786
3186.jpg,Decoration,0.560869565217391,0.497517926089355,0.65,0.257584114726972
3187.jpg,Illustration,0.621862348178138,0.265721040189125,0.661538461538462,0.378250591016548
3188.jpg,Illustration,0.679738562091503,0.453896490184414,0.414565826330532,0.252825698988697
3189.jpg,Illustration,0.414829659318637,0.436385255648038,0.414829659318637,0.225921521997622
3190.jpg,Illustration,0.392,0.440401505646173,0.657,0.579673776662484
3192.jpg,Illustration,0.313333333333333,0.28860445912469,0.509333333333333,0.476465730800991
3193.jpg,Illustration,0.336929460580913,0.259499136442142,0.252904564315353,0.152705814622913
3194.jpg,Illustration,0.56640784634246,0.437619047619048,0.764609726195341,0.435238095238095
3195.jpg,Illustration,0.486301369863014,0.45514950166113,0.305283757338552,0.321889996308601
3195.jpg,Decoration,0.483365949119374,0.763381321520856,0.665851272015656,0.115909929863418
3195.jpg,Decoration,0.458904109589041,0.0830564784053156,0.463307240704501,0.0789959394610557
3195.jpg,Decoration,0.189334637964775,0.382059800664452,0.0929549902152642,0.669988925802879
3195.jpg,Decoration,0.757827788649707,0.386858619416759,0.155577299412916,0.672942045035068
3195.jpg,Decoration,0.454500978473581,0.663344407530454,0.464774951076321,0.108157991878922
3196.jpg,Illustration,0.627025036818851,0.206195546950629,0.178939617083947,0.246369796708616
3196.jpg,Illustration,0.709131075110457,0.683446272991288,0.242636229749632,0.257502420135528
3196.jpg,Illustration,0.371134020618557,0.543562439496612,0.185935198821797,0.264278799612778
3196.jpg,Initial,0.16899852724595,0.149564375605034,0.0699558173784978,0.0934172313649564
3199.jpg,Initial,0.519333333333333,0.50332383665717,0.102,0.0726495726495727
3200.jpg,Illustration,0.324829931972789,0.537874423963134,0.248299319727891,0.170794930875576
3200.jpg,Illustration,0.660289115646259,0.34346198156682,0.360119047619048,0.16633064516129
3203.jpg,Illustration,0.427071178529755,0.450556647020301,0.749124854142357,0.301244269810085
3204.jpg,Illustration,0.5776,0.312189740761169,0.3832,0.265857694429123
3205.jpg,Illustration,0.608632040965618,0.331341911764706,0.530358449158742,0.328584558823529
3208.jpg,Decoration,0.510556621880998,0.61625,0.581573896353167,0.27
3211.jpg,Illustration,0.571333333333333,0.773418342324669,0.313333333333333,0.244727807748897
3213.jpg,Illustration,0.496580852775543,0.668824574765169,0.400643604183427,0.257679614115258
3213.jpg,Initial,0.163716814159292,0.312261995430312,0.117457763475463,0.0724803249555725
3213.jpg,Initial,0.160901045856798,0.850850469662351,0.107200321802092,0.0643564356435644
3215.jpg,Initial,0.0889470241988228,0.502974828375286,0.147155003270111,0.0951945080091533
3215.jpg,Initial,0.109875735775016,0.190389016018307,0.170045781556573,0.117620137299771
3219.jpg,Illustration,0.560093348891482,0.342,0.513418903150525,0.348
3225.jpg,Initial,0.563667556233321,0.563913872989916,0.099123141441098,0.0724993186154266
3225.jpg,Initial,0.561380099123142,0.152493867538839,0.099123141441098,0.0708639956391387
3226.jpg,Illustration,0.563572790845518,0.22290338401177,0.392561983471074,0.296223639038745
3229.jpg,Illustration,0.406015037593985,0.506009615384615,0.740601503759399,0.661658653846154
3230.jpg,Illustration,0.798413747521481,0.161276223776224,0.246530072703239,0.171328671328671
3230.jpg,Illustration,0.793787177792465,0.763111888111888,0.25380039656312,0.177884615384615
3232.jpg,Illustration,0.434072345390899,0.624492557510149,0.20536756126021,0.130581867388363
3232.jpg,Illustration,0.435239206534422,0.171177266576455,0.247374562427071,0.157645466847091
3232.jpg,Illustration,0.449241540256709,0.403247631935047,0.231038506417736,0.177266576454668
3233.jpg,Illustration,0.319,0.722290640394089,0.465,0.293103448275862
3233.jpg,Illustration,0.696,0.288177339901478,0.431,0.278325123152709
3234.jpg,Illustration,0.470005659309564,0.632358995471387,0.427277872099604,0.334911486208316
3235.jpg,Illustration,0.429435483870968,0.303349875930521,0.5,0.292803970223325
3237.jpg,Illustration,0.749655172413793,0.224416517055655,0.395862068965517,0.241472172351885
3237.jpg,Illustration,0.495862068965517,0.723070017953321,0.996551724137931,0.201077199281867
3238.jpg,Illustration,0.5,0.344339622641509,0.273166023166023,0.216194968553459
3239.jpg,Illustration,0.704296875,0.122424242424242,0.19296875,0.14969696969697
3243.jpg,Illustration,0.625647668393782,0.760968921389397,0.347150259067358,0.228519195612431
3243.jpg,Illustration,0.555051813471503,0.306215722120658,0.48380829015544,0.305758683729433
3245.jpg,Illustration,0.770875352964905,0.526510832383124,0.313432835820896,0.194697833523375
3246.jpg,Illustration,0.523660946437858,0.797958797958798,0.540561622464899,0.186732186732187
3246.jpg,Initial,0.283151326053042,0.168588168588169,0.130785231409256,0.0837270837270837
3246.jpg,Initial,0.284191367654706,0.292383292383292,0.128445137805512,0.0869400869400869
3247.jpg,Decoration,0.396668548842462,0.787705956907478,0.718802936194241,0.0950570342205323
3248.jpg,Illustration,0.571927781013396,0.432293722858271,0.629586488060571,0.423608369522306
3251.jpg,Illustration,0.489952718676123,0.667247386759582,0.975177304964539,0.423344947735192
3252.jpg,Illustration,0.368666666666667,0.222381635581062,0.292,0.21090387374462
3253.jpg,Illustration,0.322033898305085,0.712264150943396,0.459745762711864,0.345911949685535
3254.jpg,Illustration,0.387295081967213,0.756933115823817,0.189549180327869,0.296900489396411
3254.jpg,Illustration,0.726434426229508,0.755301794453507,0.161885245901639,0.293637846655791
3256.jpg,Illustration,0.515,0.667194928684628,0.818571428571429,0.589540412044374
3258.jpg,Illustration,0.334739061676331,0.674410293066476,0.430152872957301,0.230164403145104
3263.jpg,Initial,0.29236641221374,0.325906735751295,0.154198473282443,0.0917098445595855
3265.jpg,Initial,0.524531668153434,0.709000552181115,0.153434433541481,0.103257868580895
3265.jpg,Illustration,0.265834076717217,0.781336278299282,0.385370205173952,0.238542241855329
3266.jpg,Initial,0.247030878859857,0.46791707798618,0.232779097387173,0.167324777887463
3268.jpg,Illustration,0.554882154882155,0.390420244012653,0.455892255892256,0.457297785811116
3269.jpg,Illustration,0.448591012947449,0.365706319702602,0.704493526275705,0.405669144981413
3270.jpg,Illustration,0.434362934362934,0.485849056603774,0.420849420849421,0.335691823899371
3271.jpg,Illustration,0.43138866064092,0.342007434944238,0.657764995891537,0.433085501858736
3274.jpg,Illustration,0.343,0.594170403587444,0.422,0.414050822122571
3275.jpg,Illustration,0.53873431533006,0.434504792332268,0.626841243862521,0.458865814696486
3276.jpg,Initial,0.281728172817282,0.489375,0.241224122412241,0.175625
3280.jpg,Illustration,0.518287937743191,0.632097334878331,0.396108949416342,0.296060254924681
3281.jpg,Initial,0.209169054441261,0.439663236669785,0.320916905444126,0.21421889616464
3286.jpg,Illustration,0.640625,0.390743995313415,0.5234375,0.557117750439367
3287.jpg,Illustration,0.60441292356186,0.22575976845152,0.455476753349094,0.280270139893874
3289.jpg,Illustration,0.531319495922906,0.684046878737144,0.645478131949592,0.420951925376704
3289.jpg,Illustration,0.753521126760563,0.360320497488639,0.287620459599704,0.104879215498685
3291.jpg,Illustration,0.620443740095087,0.23961297666477,0.652139461172742,0.405805350028458
3292.jpg,Illustration,0.451020408163265,0.613578680203046,0.461224489795918,0.355964467005076
3293.jpg,Illustration,0.567333333333333,0.424688057040998,0.395333333333333,0.259358288770053
3293.jpg,Illustration,0.319333333333333,0.737522281639929,0.376,0.257575757575758
3295.jpg,Illustration,0.476074614760746,0.615106052767719,0.903487429034874,0.560269011898603
3298.jpg,Illustration,0.488188976377953,0.518232044198895,0.823272090988626,0.517127071823204
3301.jpg,Initial,0.265333333333333,0.658185309649544,0.152,0.109457513202112
3303.jpg,Illustration,0.456266907123535,0.143558951965066,0.433724075743913,0.191593886462882
3303.jpg,Illustration,0.424706943192065,0.486353711790393,0.811541929666366,0.104803493449782
3303.jpg,Illustration,0.443642921550947,0.333515283842795,0.731289449954914,0.212336244541485
3305.jpg,Illustration,0.76027397260274,0.493614931237721,0.216760676873489,0.241650294695481
3305.jpg,Illustration,0.375100725221596,0.544695481335953,0.204673650282031,0.246561886051081
3307.jpg,Illustration,0.645,0.499635833940277,0.639,0.504005826656956
3310.jpg,Initial,0.423444976076555,0.694742792538157,0.154306220095694,0.115884680610514
3311.jpg,Illustration,0.713,0.254945054945055,0.507,0.471428571428571
3311.jpg,Illustration,0.899,0.7,0.123,0.287912087912088
3311.jpg,Illustration,0.232,0.232967032967033,0.407,0.452747252747253
3311.jpg,Illustration,0.634,0.710989010989011,0.375,0.468131868131868
3311.jpg,Illustration,0.246,0.728571428571429,0.426,0.414285714285714
3313.jpg,Initial,0.202068416865553,0.490520175012154,0.284805091487669,0.178901312591152
3313.jpg,Decoration,0.435163086714399,0.115702479338843,0.719172633253779,0.122508507535246
3317.jpg,Illustration,0.498046875,0.490767045454545,0.974609375,0.908380681818182
3319.jpg,Illustration,0.676877885018884,0.783491789109767,0.248006714225766,0.171708441371363
3319.jpg,Illustration,0.670583298363408,0.388936905790838,0.247167436005036,0.170411985018727
3326.jpg,Illustration,0.616306954436451,0.482547993019197,0.6810551558753,0.536649214659686
3327.jpg,Initial,0.410083366415244,0.698666666666667,0.132195315601429,0.125666666666667
3328.jpg,Illustration,0.411461318051576,0.402925531914894,0.589111747851003,0.449468085106383
3333.jpg,Illustration,0.303427419354839,0.759925558312655,0.508064516129032,0.300868486352357
3335.jpg,Illustration,0.295741989881956,0.325930199019325,0.250210792580101,0.155033169887511
3337.jpg,Illustration,0.5,0.537851763773286,0.624040165386887,0.197978596908442
3338.jpg,Illustration,0.146997929606625,0.2275,0.20703933747412,0.1325
3338.jpg,Illustration,0.575569358178054,0.445,0.22360248447205,0.14125
3338.jpg,Illustration,0.229813664596273,0.425,0.372670807453416,0.23625
3338.jpg,Illustration,0.151138716356108,0.765,0.227743271221532,0.1325
3339.jpg,Illustration,0.456618962432916,0.748803827751196,0.7804114490161,0.336423444976077
3343.jpg,Illustration,0.0967122117847993,0.616922631121414,0.185098206660974,0.124022022602144
3343.jpg,Illustration,0.0954312553373185,0.425239061141698,0.173142613151153,0.114314691393799
3343.jpg,Initial,0.230572160546541,0.738481599536366,0.106746370623399,0.0708490292668792
3343.jpg,Illustration,0.798889837745517,0.46406838597508,0.170794192997438,0.191683569979716
3345.jpg,Initial,0.423977768955935,0.228666666666667,0.128622469233823,0.128666666666667
3345.jpg,Illustration,0.47479158396189,0.535666666666667,0.222310440651052,0.191666666666667
3348.jpg,Illustration,0.292,0.756786102062975,0.3704,0.256243213897937
3349.jpg,Initial,0.186514886164623,0.493125,0.117338003502627,0.081875
3350.jpg,Illustration,0.441418619379354,0.542994966442953,0.569031032298923,0.125629194630873
3351.jpg,Illustration,0.34009181331293,0.760425183973835,0.289403213465953,0.214227309893704
3351.jpg,Illustration,0.637337413925019,0.578495502861815,0.282517214996174,0.214227309893704
3352.jpg,Illustration,0.547899159663866,0.481447124304267,0.902521008403361,0.523191094619666
3358.jpg,Decoration,0.328666666666667,0.469342251950948,0.05,0.773132664437012
3358.jpg,Decoration,0.498666666666667,0.469342251950948,0.044,0.768115942028986
3358.jpg,Decoration,0.664,0.475473801560758,0.05,0.773132664437012
3364.jpg,Illustration,0.421875,0.492916174734357,0.5595703125,0.345926800472255
3366.jpg,Illustration,0.217578125,0.747272727272727,0.203515625,0.159393939393939
3372.jpg,Illustration,0.384666666666667,0.799842705465985,0.423333333333333,0.123869445536768
3376.jpg,Illustration,0.426755113322278,0.6358,0.404919845218353,0.2946
3377.jpg,Initial,0.215813350615684,0.415189873417722,0.220349967595593,0.135443037974684
3379.jpg,Initial,0.216,0.301610541727672,0.224,0.170571010248902
3383.jpg,Illustration,0.530666666666667,0.616292134831461,0.542666666666667,0.323595505617978
3384.jpg,Illustration,0.679752977503308,0.599894847528917,0.397000441111601,0.204521556256572
3386.jpg,Initial,0.474537037037037,0.413085311096857,0.193865740740741,0.140047038700021
3387.jpg,Initial,0.221526908635795,0.277227722772277,0.102628285356696,0.0902090209020902
3389.jpg,Illustration,0.543910521955261,0.308436649531297,0.547224523612262,0.409132143937103
3390.jpg,Illustration,0.496407185628743,0.482900432900433,0.99251497005988,0.896969696969697
3391.jpg,Initial,0.369047619047619,0.539833531510107,0.292517006802721,0.19024970273484
3392.jpg,Decoration,0.570683661645423,0.0882969798657718,0.658458864426419,0.112625838926174
3392.jpg,Decoration,0.573290845886443,0.388003355704698,0.284762456546929,0.0643875838926175
3392.jpg,Initial,0.40063731170336,0.620805369127517,0.30909617612978,0.227139261744966
3394.jpg,Illustration,0.447347585114806,0.295992714025501,0.53562945368171,0.148148148148148
3396.jpg,Illustration,0.590588235294118,0.60794701986755,0.540588235294118,0.23841059602649
3399.jpg,Initial,0.589285714285714,0.246232766912472,0.104024943310658,0.117665918563642
3400.jpg,Illustration,0.594303797468354,0.519417475728155,0.395886075949367,0.256015196285352
3401.jpg,Illustration,0.474666666666667,0.481536926147705,0.946666666666667,0.876746506986028
3402.jpg,Illustration,0.262,0.558307926829268,0.430666666666667,0.143292682926829
3405.jpg,Illustration,0.390649762282092,0.670796460176991,0.209984152139461,0.16283185840708
3405.jpg,Illustration,0.22662440570523,0.463126843657817,0.300316957210777,0.217109144542773
3405.jpg,Illustration,0.185419968304279,0.659587020648968,0.196513470681458,0.191740412979351
3405.jpg,Illustration,0.212361331220285,0.139823008849558,0.255150554675119,0.19646017699115
3407.jpg,Illustration,0.265322580645161,0.652115332794395,0.426612903225807,0.300997035839396
3408.jpg,Initial,0.161,0.362222222222222,0.219666666666667,0.162666666666667
3408.jpg,Decoration,0.381,0.264666666666667,0.181,0.0611111111111111
3408.jpg,Initial,0.105333333333333,0.698666666666667,0.113666666666667,0.0757777777777778
3415.jpg,Initial,0.562706270627063,0.517007783222831,0.0930280528052805,0.0632747189391756
3415.jpg,Initial,0.156971947194719,0.402853848371289,0.0922029702970297,0.0631305851830499
3415.jpg,Initial,0.560437293729373,0.289132314788123,0.0934405940594059,0.066733929086192
3416.jpg,Illustration,0.733082706766917,0.262620192307692,0.443609022556391,0.418870192307692
3417.jpg,Illustration,0.618,0.368352788586252,0.464,0.304150453955901
3420.jpg,Illustration,0.457,0.550724637681159,0.458,0.324942791762014
3421.jpg,Illustration,0.59,0.422764227642276,0.247333333333333,0.0802845528455285
